user_id,age,location,content_liked,interest
9911,26,UK,Tech Reviews,Social Media
8510,25,Germany,Science Documentaries,Social Media
8104,22,USA,Fitness Videos,Fitness
1245,25,Australia,Science Documentaries,Travel
6182,25,UK,Fitness Videos,Fitness
7974,24,Brazil,Tech Reviews,Fitness
9281,23,Germany,Travel Blogs,Science
2691,29,India,Travel Blogs,Technology
4023,20,USA,Science Documentaries,Movies
5172,29,Canada,Fitness Videos,Social Media
1038,25,France,Tech Reviews,Fitness
9755,21,South Korea,Travel Blogs,Social Media
9484,22,Brazil,Fitness Videos,Technology
979,27,India,Cooking Tutorials,Travel
5130,29,USA,Cooking Tutorials,Fitness
4809,25,South Korea,Cooking Tutorials,Travel
8772,22,USA,Tech Reviews,Music
8588,26,South Korea,Tech Reviews,Science
5429,23,Germany,Travel Blogs,Travel
2590,28,India,Cooking Tutorials,Travel
3240,24,South Korea,Tech Reviews,Technology
3485,22,USA,Fitness Videos,Science
4553,21,USA,Cooking Tutorials,Music
9794,21,USA,Tech Reviews,Social Media
112,22,France,Science Documentaries,Science
8180,21,Germany,Fitness Videos,Science
3599,23,India,Tech Reviews,Science
1503,21,Japan,Cooking Tutorials,Music
8302,29,Japan,Fitness Videos,Music
226,28,Japan,Tech Reviews,Movies
99,21,Germany,Travel Blogs,Technology
2700,28,South Korea,Tech Reviews,Movies
3529,25,India,Travel Blogs,Fitness
5579,20,UK,Cooking Tutorials,Cooking
6014,23,Canada,Cooking Tutorials,Travel
2681,20,Australia,Tech Reviews,Social Media
3732,25,Australia,Travel Blogs,Travel
8984,23,Japan,Science Documentaries,Fitness
982,22,USA,Tech Reviews,Cooking
8936,22,UK,Cooking Tutorials,Travel
7549,28,South Korea,Cooking Tutorials,Movies
3447,25,France,Fitness Videos,Science
2570,28,Australia,Cooking Tutorials,Science
5414,24,Japan,Fitness Videos,Technology
1988,21,Germany,Fitness Videos,Fitness
253,27,Canada,Cooking Tutorials,Music
3390,24,Australia,Science Documentaries,Music
9353,21,India,Tech Reviews,Travel
3760,23,India,Fitness Videos,Cooking
1113,28,Brazil,Cooking Tutorials,Technology
1315,23,South Korea,Science Documentaries,Travel
8291,23,Brazil,Tech Reviews,Fitness
4584,21,France,Science Documentaries,Travel
9197,25,USA,Fitness Videos,Travel
9328,21,Japan,Cooking Tutorials,Social Media
518,26,South Korea,Fitness Videos,Social Media
4326,22,Brazil,Cooking Tutorials,Social Media
5480,22,Brazil,Fitness Videos,Science
6498,24,UK,Science Documentaries,Movies
6994,22,Canada,Fitness Videos,Science
308,21,Australia,Cooking Tutorials,Fitness
8965,29,Canada,Fitness Videos,Technology
8037,28,Japan,Cooking Tutorials,Cooking
2050,21,India,Travel Blogs,Social Media
3440,21,Japan,Travel Blogs,Music
3248,27,Japan,Cooking Tutorials,Fitness
9764,28,South Korea,Science Documentaries,Social Media
3336,26,India,Fitness Videos,Travel
2754,22,USA,Fitness Videos,Travel
3377,28,Australia,Science Documentaries,Fitness
64,22,India,Cooking Tutorials,Science
4859,39,Germany,Political Debates,Fitness
4540,44,Canada,News Articles,Cooking
450,49,Australia,Business Talks,Fitness
7308,37,USA,Financial Advice,Fitness
8585,46,UK,Health Tips,Science
7593,46,India,News Articles,Fitness
833,31,Canada,Health Tips,Fitness
4194,34,Brazil,Health Tips,Fitness
9516,34,France,News Articles,Business
1306,37,Australia,News Articles,Finance
4193,38,Australia,Health Tips,Health & Wellness
2341,47,Germany,Documentaries,Politics
6395,35,Australia,News Articles,Fitness
7849,37,South Korea,Documentaries,Finance
3138,34,Australia,Documentaries,Finance
9589,36,India,Health Tips,Finance
4314,37,India,Documentaries,Fitness
3722,48,Brazil,Financial Advice,Business
917,35,Japan,News Articles,Health & Wellness
1837,33,USA,Financial Advice,Science
3486,37,Germany,Political Debates,Finance
1322,44,UK,News Articles,Health & Wellness
7102,37,Brazil,Business Talks,Science
1358,35,India,Documentaries,Business
9141,35,South Korea,Political Debates,Business
160,32,France,Health Tips,Cooking
7750,36,France,Political Debates,Science
5000,45,Japan,Business Talks,Business
3406,40,Australia,Business Talks,Finance
5849,37,India,News Articles,Science
7882,35,Brazil,Health Tips,Fitness
3748,31,Australia,Documentaries,Politics
9283,43,India,Financial Advice,Fitness
6734,48,India,Business Talks,Health & Wellness
7926,43,UK,News Articles,Finance
2926,48,France,News Articles,Finance
772,35,Brazil,Political Debates,Science
5714,43,Germany,News Articles,Politics
3945,34,India,Business Talks,Science
2670,47,India,Health Tips,Finance
4379,33,India,Political Debates,Science
8723,47,France,Financial Advice,Cooking
6037,41,Canada,Documentaries,Finance
9951,34,Brazil,Financial Advice,Business
4627,32,Japan,Political Debates,Finance
80,46,Canada,Political Debates,Politics
2224,48,Germany,Political Debates,Finance
4519,38,Brazil,Documentaries,Fitness
2624,33,South Korea,Business Talks,Cooking
740,39,Brazil,Business Talks,Cooking
4981,36,South Korea,Health Tips,Politics
2129,40,Australia,Financial Advice,Business
1238,40,Australia,Business Talks,Fitness
5241,43,South Korea,Political Debates,Business
9587,47,India,Political Debates,Health & Wellness
7348,39,South Korea,News Articles,Politics
9262,47,UK,News Articles,Science
8274,39,Japan,Political Debates,Finance
6427,39,Brazil,Financial Advice,Politics
9884,31,UK,Documentaries,Business
8089,32,Canada,Political Debates,Cooking
117,46,Germany,Financial Advice,Science
5831,31,France,Health Tips,Fitness
8128,40,France,Political Debates,Politics
1587,48,South Korea,Financial Advice,Cooking
2883,38,Japan,Health Tips,Finance
5528,41,Germany,Health Tips,Fitness
5074,32,India,Financial Advice,Science
5417,38,Canada,News Articles,Fitness
6316,38,France,Business Talks,Politics
2729,47,France,Financial Advice,Finance
4939,45,Germany,Financial Advice,Cooking
9053,47,South Korea,Health Tips,Finance
3686,43,Japan,News Articles,Health & Wellness
7311,49,USA,Business Talks,Politics
8642,35,UK,Documentaries,Science
3117,42,Japan,News Articles,Finance
8149,31,India,Business Talks,Finance
1236,35,USA,Health Tips,Cooking
5558,38,Canada,Documentaries,Politics
3684,43,USA,News Articles,Business
1854,38,France,Political Debates,Health & Wellness
863,41,Japan,Health Tips,Fitness
528,31,Canada,Health Tips,Business
1163,43,South Korea,Business Talks,Fitness
6960,49,Germany,Documentaries,Science
3324,33,Canada,Business Talks,Business
6114,47,UK,Political Debates,Health & Wellness
28,35,Japan,Financial Advice,Politics
3949,38,USA,Political Debates,Science
6173,44,Japan,Health Tips,Politics
9008,34,South Korea,Documentaries,Cooking
6449,41,France,Business Talks,Business
9422,45,Canada,Documentaries,Health & Wellness
7355,49,South Korea,Political Debates,Fitness
1431,37,South Korea,Political Debates,Cooking
1422,49,Australia,Documentaries,Politics
5618,49,UK,News Articles,Business
5306,41,South Korea,Financial Advice,Cooking
9346,35,Brazil,Documentaries,Cooking
9875,35,India,News Articles,Finance
6679,38,Australia,Political Debates,Business
9679,40,Japan,Documentaries,Fitness
6382,36,USA,News Articles,Politics
5819,45,India,Political Debates,Health & Wellness
4357,46,USA,Financial Advice,Business
4075,47,Canada,Documentaries,Business
907,38,USA,Health Tips,Science
6719,38,France,Financial Advice,Finance
943,39,Brazil,Financial Advice,Fitness
2107,32,Canada,Business Talks,Health & Wellness
1376,45,Canada,Business Talks,Health & Wellness
2349,48,Australia,News Articles,Fitness
480,33,Canada,Health Tips,Health & Wellness
88,47,Brazil,Documentaries,Business
9918,34,UK,Documentaries,Politics
2349,34,South Korea,News Articles,Finance
1218,44,Japan,Health Tips,Health & Wellness
8509,39,France,Political Debates,Finance
5831,39,USA,Documentaries,Business
5812,48,Germany,Political Debates,Business
8988,40,Japan,Documentaries,Cooking
1904,34,India,Political Debates,Finance
5377,42,Germany,Business Talks,Fitness
6066,38,South Korea,Political Debates,Finance
3578,32,USA,Health Tips,Health & Wellness
2135,43,USA,Documentaries,Business
5777,46,India,News Articles,Science
5829,32,Germany,Political Debates,Politics
6669,41,France,Documentaries,Health & Wellness
8938,40,India,Health Tips,Politics
5915,45,USA,Health Tips,Finance
3272,47,USA,Political Debates,Finance
290,38,USA,Business Talks,Cooking
8426,48,Germany,Business Talks,Finance
8624,39,India,Political Debates,Health & Wellness
9175,38,USA,News Articles,Business
3925,44,USA,Documentaries,Politics
4319,48,South Korea,News Articles,Finance
9538,42,Canada,News Articles,Cooking
5372,49,India,Health Tips,Business
1487,44,India,Financial Advice,Cooking
9550,47,Brazil,Financial Advice,Cooking
8060,33,Germany,Documentaries,Science
400,37,UK,Political Debates,Finance
1540,47,South Korea,Financial Advice,Business
4911,42,India,Business Talks,Fitness
8612,39,Brazil,Health Tips,Health & Wellness
3951,45,Australia,Health Tips,Science
7286,48,UK,Health Tips,Fitness
8919,43,USA,Health Tips,Cooking
7217,38,USA,News Articles,Cooking
6000,44,France,Political Debates,Politics
600,38,UK,News Articles,Finance
7922,44,UK,Business Talks,Politics
9640,37,France,Business Talks,Business
8047,42,Brazil,Business Talks,Science
1355,41,France,Documentaries,Business
3895,41,Australia,News Articles,Fitness
2964,43,USA,News Articles,Finance
6974,48,India,Business Talks,Politics
1733,32,UK,Business Talks,Cooking
3082,45,Japan,Documentaries,Business
1530,48,Australia,Documentaries,Finance
205,45,Germany,Business Talks,Fitness
4095,49,Germany,Financial Advice,Politics
7220,42,Australia,Documentaries,Finance
4843,43,South Korea,Business Talks,Politics
8710,41,UK,Business Talks,Health & Wellness
7148,35,South Korea,Documentaries,Cooking
5578,31,Brazil,Financial Advice,Politics
1245,33,South Korea,Financial Advice,Cooking
9168,49,Brazil,Financial Advice,Politics
8407,37,USA,Political Debates,Cooking
1583,42,India,Political Debates,Finance
7877,45,India,Health Tips,Politics
8424,35,South Korea,Documentaries,Science
5376,45,Brazil,Political Debates,Finance
65,38,UK,Political Debates,Finance
173,40,Germany,Business Talks,Health & Wellness
9443,46,USA,Health Tips,Business
6545,38,Germany,Documentaries,Politics
1695,31,Australia,Documentaries,Health & Wellness
143,42,India,Business Talks,Health & Wellness
4582,35,South Korea,Documentaries,Fitness
9230,33,Germany,Documentaries,Science
2370,31,France,News Articles,Fitness
5986,34,France,News Articles,Health & Wellness
3172,38,Brazil,Business Talks,Finance
9819,33,Australia,Political Debates,Politics
5901,40,USA,Business Talks,Fitness
590,32,India,Documentaries,Health & Wellness
6516,41,France,Political Debates,Science
3739,40,UK,Business Talks,Politics
4223,44,Australia,News Articles,Cooking
4883,37,Brazil,News Articles,Science
3673,32,Australia,News Articles,Science
9492,39,USA,Business Talks,Fitness
5644,46,Japan,Political Debates,Politics
5939,43,Canada,Political Debates,Politics
581,39,Australia,Business Talks,Health & Wellness
4475,34,UK,Health Tips,Fitness
4329,40,Canada,Political Debates,Health & Wellness
2774,42,South Korea,Political Debates,Finance
725,47,South Korea,News Articles,Business
5081,44,France,Political Debates,Business
9263,44,France,Business Talks,Business
8117,32,UK,News Articles,Health & Wellness
4495,41,UK,Financial Advice,Cooking
7770,46,UK,Documentaries,Cooking
6774,49,Japan,Political Debates,Politics
2610,36,UK,Business Talks,Fitness
7807,49,USA,Political Debates,Business
9932,35,Brazil,Documentaries,Health & Wellness
9327,34,Australia,Political Debates,Finance
3369,45,Germany,News Articles,Fitness
5643,34,France,News Articles,Fitness
1638,40,India,Political Debates,Business
5798,33,UK,Documentaries,Science
7598,35,South Korea,Political Debates,Cooking
6108,36,UK,Financial Advice,Politics
2501,38,UK,Political Debates,Politics
4926,37,South Korea,Business Talks,Politics
4454,40,USA,News Articles,Fitness
1326,36,Australia,Health Tips,Politics
1689,44,Australia,Political Debates,Fitness
1462,34,South Korea,Documentaries,Fitness
6031,43,UK,News Articles,Finance
4517,47,Germany,Documentaries,Cooking
5729,37,Australia,News Articles,Health & Wellness
3599,34,Australia,Financial Advice,Politics
6706,44,Brazil,Financial Advice,Science
818,33,South Korea,Financial Advice,Business
4724,35,UK,Documentaries,Cooking
600,46,India,Documentaries,Business
6593,34,France,News Articles,Finance
8143,32,India,Documentaries,Health & Wellness
1647,48,USA,Political Debates,Science
7379,49,Brazil,Health Tips,Cooking
577,49,Japan,Health Tips,Fitness
4780,47,South Korea,Business Talks,Business
3949,44,Canada,Financial Advice,Cooking
1628,49,USA,Financial Advice,Politics
9128,43,France,Political Debates,Politics
1803,42,UK,Financial Advice,Cooking
3521,36,Japan,Documentaries,Cooking
3312,34,India,Health Tips,Politics
5463,49,South Korea,Health Tips,Fitness
8586,46,UK,Political Debates,Science
7548,43,Australia,Business Talks,Finance
3492,34,Australia,Health Tips,Finance
1174,47,USA,Financial Advice,Health & Wellness
842,31,Germany,Documentaries,Finance
9515,48,Germany,Business Talks,Science
4527,47,Australia,Business Talks,Business
3802,45,France,Health Tips,Business
900,41,Australia,News Articles,Politics
6097,43,Germany,News Articles,Health & Wellness
1634,31,USA,Financial Advice,Health & Wellness
4702,47,Germany,Documentaries,Fitness
3300,36,Japan,Financial Advice,Health & Wellness
978,34,Canada,Financial Advice,Finance
4902,46,Australia,Political Debates,Health & Wellness
6799,45,Australia,Business Talks,Health & Wellness
7967,45,Japan,News Articles,Fitness
4311,36,UK,News Articles,Finance
6611,45,Brazil,Political Debates,Cooking
3647,44,India,Business Talks,Business
2803,41,India,Documentaries,Cooking
2370,37,USA,Political Debates,Politics
8074,39,Brazil,News Articles,Finance
6775,46,Japan,Documentaries,Science
6892,35,France,Health Tips,Cooking
3893,40,Brazil,Documentaries,Fitness
2564,48,France,News Articles,Business
3210,33,Brazil,Financial Advice,Finance
3544,43,UK,Health Tips,Health & Wellness
5681,41,Canada,Health Tips,Business
2330,47,South Korea,News Articles,Finance
4907,43,UK,Business Talks,Cooking
750,36,USA,Health Tips,Finance
4625,47,Japan,Documentaries,Science
3918,43,Germany,Financial Advice,Cooking
1390,49,Canada,Political Debates,Cooking
6142,49,Brazil,Documentaries,Finance
3817,40,Germany,Political Debates,Business
9939,33,Germany,Business Talks,Cooking
7633,44,Japan,News Articles,Cooking
1187,49,USA,Health Tips,Science
7865,35,France,Business Talks,Health & Wellness
4090,35,India,Business Talks,Finance
7451,47,Germany,News Articles,Politics
9455,40,Australia,News Articles,Science
8704,35,South Korea,Business Talks,Politics
1846,34,Japan,Political Debates,Cooking
8956,36,Germany,Health Tips,Science
6733,34,Japan,Business Talks,Politics
4377,37,France,Financial Advice,Finance
5178,37,UK,Political Debates,Cooking
8908,48,Japan,Documentaries,Politics
838,33,Canada,Health Tips,Finance
1433,31,India,Political Debates,Cooking
8612,34,South Korea,Business Talks,Business
4103,36,France,Business Talks,Politics
1169,39,UK,Documentaries,Finance
6525,44,Germany,News Articles,Fitness
9614,42,USA,News Articles,Cooking
1321,34,Japan,Business Talks,Finance
5235,42,Canada,Health Tips,Politics
3757,40,Brazil,News Articles,Business
7678,37,Japan,Political Debates,Fitness
9196,33,France,News Articles,Business
2998,44,France,Business Talks,Business
1760,40,USA,Political Debates,Business
7235,46,USA,Political Debates,Finance
7477,46,South Korea,Political Debates,Politics
569,40,Germany,Business Talks,Finance
4591,43,India,Political Debates,Health & Wellness
3016,36,Japan,Documentaries,Science
7839,42,France,Political Debates,Health & Wellness
1609,39,Australia,News Articles,Cooking
7127,43,Japan,Financial Advice,Fitness
5651,34,Canada,Financial Advice,Finance
4170,41,South Korea,Health Tips,Cooking
1710,48,Canada,Documentaries,Science
9438,41,Canada,Political Debates,Science
2712,34,Japan,News Articles,Health & Wellness
6229,48,India,Political Debates,Health & Wellness
5583,31,USA,News Articles,Cooking
5025,37,France,Financial Advice,Finance
1242,36,Japan,Financial Advice,Cooking
4091,45,Canada,Financial Advice,Business
5130,48,Canada,News Articles,Finance
164,41,India,Political Debates,Cooking
6162,45,Canada,Documentaries,Business
8104,46,UK,Financial Advice,Business
9996,37,Australia,Business Talks,Politics
8019,40,South Korea,Documentaries,Cooking
5744,42,USA,News Articles,Business
1071,44,Germany,Political Debates,Cooking
4319,35,UK,Business Talks,Politics
4768,48,France,Documentaries,Cooking
9894,35,Japan,Documentaries,Health & Wellness
4875,33,India,Political Debates,Health & Wellness
2249,35,Australia,Health Tips,Finance
9896,47,UK,News Articles,Health & Wellness
8536,49,South Korea,Documentaries,Business
9137,49,Brazil,Business Talks,Politics
3286,42,UK,News Articles,Health & Wellness
9980,39,France,Health Tips,Finance
7459,31,Brazil,Health Tips,Business
2160,48,Canada,Documentaries,Cooking
2113,34,USA,Health Tips,Business
5766,40,India,News Articles,Health & Wellness
3755,37,Australia,Political Debates,Cooking
6172,31,France,News Articles,Fitness
8692,47,Brazil,Health Tips,Health & Wellness
9328,32,Australia,Documentaries,Science
150,41,South Korea,Documentaries,Politics
1625,39,France,Political Debates,Finance
4270,37,South Korea,Documentaries,Health & Wellness
2109,47,France,Documentaries,Fitness
6668,47,UK,Health Tips,Cooking
423,32,Germany,Political Debates,Science
8946,36,Brazil,Business Talks,Cooking
2713,44,India,Business Talks,Finance
484,36,UK,Political Debates,Cooking
1021,32,South Korea,Financial Advice,Business
848,31,UK,Documentaries,Health & Wellness
7878,40,USA,Business Talks,Fitness
66,35,Australia,Health Tips,Finance
7534,32,Canada,News Articles,Science
5448,46,Germany,Documentaries,Fitness
6686,32,France,News Articles,Fitness
7671,40,Australia,Political Debates,Science
974,32,Germany,Documentaries,Science
6616,46,UK,Business Talks,Politics
5690,46,Germany,Health Tips,Fitness
2,49,India,Political Debates,Finance
7904,37,Australia,Documentaries,Business
2915,42,France,Health Tips,Fitness
3169,45,Brazil,Business Talks,Science
2600,38,Australia,Financial Advice,Politics
9704,36,Germany,Financial Advice,Science
5381,40,Brazil,Business Talks,Fitness
5790,33,UK,Political Debates,Politics
2453,49,Japan,Political Debates,Cooking
6623,47,UK,News Articles,Business
8897,37,Japan,Documentaries,Politics
3723,34,USA,Business Talks,Health & Wellness
6118,44,USA,News Articles,Business
9908,45,India,Financial Advice,Politics
1761,38,India,Health Tips,Fitness
9989,45,Japan,Business Talks,Finance
3237,44,Germany,Documentaries,Cooking
8681,39,Germany,Business Talks,Cooking
4724,38,Germany,Documentaries,Science
8843,47,Germany,Business Talks,Science
3376,32,Australia,Health Tips,Science
5538,33,USA,News Articles,Health & Wellness
8990,38,Australia,Documentaries,Politics
2183,42,Australia,Documentaries,Politics
720,31,Germany,Financial Advice,Health & Wellness
1070,40,Canada,Documentaries,Finance
